term;course_code;title;topic;section;meet;day;start_time;end_time;venue;instructor;num_instructors;start_date;end_date;class_number;
2022-23 Term 2 / 1;COR-COMM1304;Management Communication;;G29;1;THU;12:00;15:15;YPHSL Seminar Room 2-03;LYNETTE WAN;1;09/01/2023;16/04/2023;1606;
2022-23 Term 2 / 1;COR-COMM1304;Management Communication;;G3;1;THU;15:30;18:45;LKCSB Seminar Room 3-10;TRACY LOH;1;09/01/2023;16/04/2023;1626;
2022-23 Term 2 / 1;COR-COMM1304;Management Communication;;G30;1;MON;08:15;11:30;LKCSB Seminar Room 3-6;CLARENCE FU;1;09/01/2023;16/04/2023;1607;
2022-23 Term 2 / 1;COR-COMM1304;Management Communication;;G31;1;TUE;12:00;15:15;LKCSB Seminar Room 3-3;CLARENCE FU;1;09/01/2023;16/04/2023;1980;
2022-23 Term 2 / 1;COR-COMM1304;Management Communication;;G32;1;MON;15:30;18:45;SOA Seminar Room 3-1;PETRINA TEE;1;09/01/2023;16/04/2023;2228;
2022-23 Term 2 / 1;COR-COMM1304;Management Communication;;G33;1;THU;12:00;15:15;SOA Seminar Room 1-3;PETRINA TEE;1;09/01/2023;16/04/2023;2227;
2022-23 Term 2 / 1;COR-COMM1304;Management Communication;;G34;1;MON;08:15;11:30;SOA Seminar Room 3-2;SHAMALA RAMAKRESININ;1;09/01/2023;16/04/2023;2226;
2022-23 Term 2 / 1;COR-COMM1304;Management Communication;;G35;1;MON;12:00;15:15;SOA Seminar Room 3-2;SHAMALA RAMAKRESININ;1;09/01/2023;16/04/2023;2225;
2022-23 Term 2 / 1;COR-COMM1304;Management Communication;;G4;1;FRI;12:00;15:15;LKCSB Seminar Room 3-5;AKANKSHA RATH;1;09/01/2023;16/04/2023;1487;
2022-23 Term 2 / 1;COR-COMM1304;Management Communication;;G49;1;FRI;08:15;11:30;PSR Classroom 1-1;SHYAMALA DEENATHAYALAN;1;09/01/2023;16/04/2023;1778;
2022-23 Term 2 / 1;COR-COMM1304;Management Communication;;G5;1;MON;08:15;11:30;YPHSL Seminar Room 2-03;CHAN BOH YEE;1;09/01/2023;16/04/2023;1488;
2022-23 Term 2 / 1;COR-COMM1304;Management Communication;;G6;1;MON;12:00;15:15;YPHSL Seminar Room 2-03;CHAN BOH YEE;1;09/01/2023;16/04/2023;1489;
2022-23 Term 2 / 1;COR-COMM1304;Management Communication;;G7;1;MON;15:30;18:45;SOA Seminar Room 3-3;GWENDOLINE ANNE LIM SIU KIAO;1;09/01/2023;16/04/2023;1490;
2022-23 Term 2 / 1;COR-COMM1304;Management Communication;;G8;1;WED;15:30;18:45;YPHSL Seminar Room 2-03;GWENDOLINE ANNE LIM SIU KIAO;1;09/01/2023;16/04/2023;1491;
2022-23 Term 2 / 1;COR-COMM1304;Management Communication;;G9;1;TUE;19:00;22:15;LKCSB Seminar Room 3-7;HO JACK YONG;1;09/01/2023;16/04/2023;1492;
2022-23 Term 2 / 1;COR-IS1702;Computational Thinking;;G1;1;MON;08:15;11:30;SCIS1 Seminar Room 3-1;MOK, HENG NGEE;1;09/01/2023;16/04/2023;1479;
2022-23 Term 2 / 1;COR-IS1702;Computational Thinking;;G2;1;TUE;15:30;18:45;SCIS1 Seminar Room 3-4;CAO YIXIN;1;09/01/2023;16/04/2023;1475;
2022-23 Term 2 / 1;COR-IS1702;Computational Thinking;;G21;1;THU;19:00;22:15;SCIS1 Seminar Room 3-4;NGUYEN THIEN DUC;1;09/01/2023;16/04/2023;1474;
2022-23 Term 2 / 1;COR-IS1702;Computational Thinking;;G22;1;FRI;12:00;15:15;SCIS1 Seminar Room 3-1;ASANKHAYA SHARMA;1;09/01/2023;16/04/2023;2054;
2022-23 Term 2 / 1;COR-IS1702;Computational Thinking;;G3;1;MON;15:30;18:45;SCIS1 Seminar Room 2-2;MAI ANH TIEN;1;09/01/2023;16/04/2023;1476;
2022-23 Term 2 / 1;COR-IS1702;Computational Thinking;;G4;1;WED;08:15;11:30;SCIS1 Seminar Room 3-1;SOON HUI SHIN VIVIEN;1;09/01/2023;16/04/2023;1477;
2022-23 Term 2 / 1;COR-IS1702;Computational Thinking;;G5;1;THU;12:00;15:15;SOE/SCIS2 Seminar Room 2-1;SOON HUI SHIN VIVIEN;1;09/01/2023;16/04/2023;1801;
2022-23 Term 2 / 1;COR-IS1702;Computational Thinking;;G6;1;FRI;08:15;11:30;SCIS1 Seminar Room 3-1;SOON HUI SHIN VIVIEN;1;09/01/2023;16/04/2023;1478;
2022-23 Term 2 / 1;COR-IS1702;Computational Thinking;;G7;1;MON;08:15;11:30;SOE/SCIS2 Seminar Room 3-9;ZHANG, CE;1;09/01/2023;16/04/2023;1622;
2022-23 Term 2 / 1;COR-IS1702;Computational Thinking;;SG81;1;;;;;SOON HUI SHIN VIVIEN;1;09/01/2023;16/04/2023;2744;
2022-23 Term 2 / 1;COR-JPAN2401;Japanese;;G1;1;TUE;08:15;09:45;YPHSL Seminar Room 2-01;AKIKO ITO;1;09/01/2023;16/04/2023;1945;
2022-23 Term 2 / 1;COR-JPAN2401;Japanese;;G1;2;FRI;08:15;09:45;YPHSL Seminar Room 2-01;AKIKO ITO;1;09/01/2023;16/04/2023;1945;
2022-23 Term 2 / 1;COR-JPAN2401;Japanese;;G2;1;TUE;10:00;11:30;YPHSL Seminar Room 2-01;AKIKO ITO;1;09/01/2023;16/04/2023;1946;
2022-23 Term 2 / 1;COR-JPAN2401;Japanese;;G2;2;FRI;10:00;11:30;YPHSL Seminar Room 2-01;AKIKO ITO;1;09/01/2023;16/04/2023;1946;
2022-23 Term 2 / 1;COR-KREA2402;Korean;;G1;1;MON;12:00;13:30;YPHSL Seminar Room 2-01;SEO JI YUN;1;09/01/2023;16/04/2023;1948;
2022-23 Term 2 / 1;COR-KREA2402;Korean;;G1;2;THU;12:00;13:30;YPHSL Seminar Room 2-01;SEO JI YUN;1;09/01/2023;16/04/2023;1948;
2022-23 Term 2 / 1;COR-KREA2402;Korean;;G2;1;MON;13:45;15:15;YPHSL Seminar Room 2-01;SEO JI YUN;1;09/01/2023;16/04/2023;1949;
2022-23 Term 2 / 1;COR-KREA2402;Korean;;G2;2;THU;13:45;15:15;YPHSL Seminar Room 2-01;SEO JI YUN;1;09/01/2023;16/04/2023;1949;
2022-23 Term 2 / 1;COR-LAW2225;Gov for Sustainable Futures;;G1;1;FRI;08:15;11:30;YPHSL Classroom 1-02;MICHELLE LIM;1;09/01/2023;16/04/2023;2431;
2022-23 Term 2 / 1;COR-LAW2225;Gov for Sustainable Futures;;G61;1;FRI;08:15;11:30;YPHSL Classroom 1-02;MICHELLE LIM;1;09/01/2023;16/04/2023;2432;
2022-23 Term 2 / 1;COR-LAW2610;Constitutions, Cultures;SMU-X;G1;1;THU;12:00;15:15;SMUC Active Learning CR 4-2;MAARTJE DE VISSER;1;09/01/2023;16/04/2023;1798;
2022-23 Term 2 / 1;COR-LAW2610;Constitutions, Cultures;SMU-X;G61;1;THU;12:00;15:15;SMUC Active Learning CR 4-2;MAARTJE DE VISSER;1;09/01/2023;16/04/2023;1890;
2022-23 Term 2 / 1;COR-LAW2612;Juris: M & C Theories of Law;;G1;1;THU;15:30;18:45;YPHSL Seminar Room 3-10;TAN SEOW HON;1;09/01/2023;16/04/2023;1976;
2022-23 Term 2 / 1;COR-LAW2612;Juris: M & C Theories of Law;;G61;1;THU;15:30;18:45;YPHSL Seminar Room 3-10;TAN SEOW HON;1;09/01/2023;16/04/2023;1977;
2022-23 Term 2 / 1;COR-LAW2630;Intro to Chinese H C E P and L;;G1;1;MON;15:30;18:45;YPHSL Seminar Room 3-12;HENRY GAO;1;09/01/2023;16/04/2023;1955;
2022-23 Term 2 / 1;COR-LAW2630;Intro to Chinese H C E P and L;;G61;1;MON;15:30;18:45;YPHSL Seminar Room 3-12;HENRY GAO;1;09/01/2023;16/04/2023;1956;
2022-23 Term 2 / 1;COR-MAND2404;Mandarin;;G1;1;TUE;12:00;15:15;YPHSL Seminar Room 2-04;WANG SHENGYU;1;09/01/2023;16/04/2023;1940;
2022-23 Term 2 / 1;COR-MGMT1302;Bus., Govt & Soc.;;G1;1;THU;12:00;15:15;SOA Seminar Room 2-1;CHAN KAY MIN;1;09/01/2023;16/04/2023;1464;
2022-23 Term 2 / 1;COR-MGMT1302;Bus., Govt & Soc.;;G10;1;TUE;15:30;18:45;YPHSL Seminar Room 2-11;LOO KHEE SHENG;1;09/01/2023;16/04/2023;1473;
2022-23 Term 2 / 1;COR-MGMT1302;Bus., Govt & Soc.;;G11;1;MON;19:00;22:15;LKCSB Seminar Room 3-7;MOHAMED IRSHAD ABBAS ALI;1;09/01/2023;16/04/2023;1702;
2022-23 Term 2 / 1;COR-MGMT1302;Bus., Govt & Soc.;;G12;1;MON;12:00;15:15;SOA Seminar Room 3-4;ELIZABETH SU;1;09/01/2023;16/04/2023;1703;
2022-23 Term 2 / 1;COR-MGMT1302;Bus., Govt & Soc.;;G13;1;THU;15:30;18:45;YPHSL Seminar Room 2-05;LOO KHEE SHENG;1;09/01/2023;16/04/2023;1704;
2022-23 Term 2 / 1;COR-MGMT1302;Bus., Govt & Soc.;;G14;1;WED;19:00;22:15;LKCSB Seminar Room 3-8;MOHAMED IRSHAD ABBAS ALI;1;09/01/2023;16/04/2023;1818;
2022-23 Term 2 / 1;COR-MGMT1302;Bus., Govt & Soc.;;G2;1;THU;15:30;18:45;SOA Seminar Room 2-1;CHAN KAY MIN;1;09/01/2023;16/04/2023;1465;
2022-23 Term 2 / 1;COR-MGMT1302;Bus., Govt & Soc.;;G3;1;FRI;08:15;11:30;LKCSB Seminar Room 3-1;CHAN KAY MIN;1;09/01/2023;16/04/2023;1466;
2022-23 Term 2 / 1;COR-MGMT1302;Bus., Govt & Soc.;;G4;1;FRI;12:00;15:15;LKCSB Seminar Room 3-1;CHAN KAY MIN;1;09/01/2023;16/04/2023;1467;
2022-23 Term 2 / 1;COR-MGMT1302;Bus., Govt & Soc.;;G5;1;WED;08:15;11:30;LKCSB Seminar Room 1-2;FRANCIS PAVRI;1;09/01/2023;16/04/2023;1468;
2022-23 Term 2 / 1;COR-MGMT1302;Bus., Govt & Soc.;;G6;1;WED;12:00;15:15;LKCSB Seminar Room 1-2;FRANCIS PAVRI;1;09/01/2023;16/04/2023;1469;
2022-23 Term 2 / 1;COR-MGMT1302;Bus., Govt & Soc.;;G7;1;TUE;12:00;15:15;SOA Seminar Room 3-2;GILBERT TAN YIP WEI;1;09/01/2023;16/04/2023;1470;
2022-23 Term 2 / 1;COR-MGMT1302;Bus., Govt & Soc.;;G8;1;TUE;15:30;18:45;LKCSB Seminar Room 3-4;TAN WEE LIANG;1;09/01/2023;16/04/2023;1471;
2022-23 Term 2 / 1;COR-MGMT1302;Bus., Govt & Soc.;;G9;1;WED;15:30;18:45;LKCSB Seminar Room 3-4;TAN WEE LIANG;1;09/01/2023;16/04/2023;1472;
2022-23 Term 2 / 1;COR-MGMT1302;Bus., Govt & Soc.;;SG81;1;;;;;GILBERT TAN YIP WEI;1;09/01/2023;16/04/2023;2716;
2022-23 Term 2 / 1;COR-MGMT1303;Entre. & Bus. Creat'n;;G1;1;WED;15:30;18:45;LKCSB Seminar Room 2-6;GOMULYA, DAVID;1;09/01/2023;16/04/2023;1229;
2022-23 Term 2 / 1;COR-MGMT2207;Innova for Asia’s Smart Cities;SMU-X;G1;1;TUE;08:15;11:30;LKCSB Seminar Room 3-5;THOMAS MENKHOFF;1;09/01/2023;16/04/2023;1566;
2022-23 Term 2 / 1;COR-MGMT2207;Innova for Asia’s Smart Cities;SMU-X;G1;1;TUE;08:15;11:30;LKCSB Seminar Room 3-5;KAN SIEW NING;2;09/01/2023;16/04/2023;1566;
2022-23 Term 2 / 1;COR-MGMT2207;Innova for Asia’s Smart Cities;SMU-X;G1;1;TUE;08:15;11:30;LKCSB Seminar Room 3-5;KEVIN CHEONG;3;09/01/2023;16/04/2023;1566;
2022-23 Term 2 / 1;COR-MLAY2405;Bahasa Melayu;;G1;1;MON;08:15;11:30;SOSS/CIS Classroom 3-4;SAHRI BIN MD SALLEH;1;09/01/2023;16/04/2023;1951;
2022-23 Term 2 / 1;COR-MLAY2405;Bahasa Melayu;;SG81;1;;;;;SAHRI BIN MD SALLEH;1;09/01/2023;16/04/2023;2739;
2022-23 Term 2 / 1;COR-OBHR1308;Transformative Leadership;SMU-X;G55;1;MON;15:30;18:45;LKCSB Seminar Room 1-1;MA KHENG MIN;1;09/01/2023;16/04/2023;1782;
2022-23 Term 2 / 1;COR-OBHR1309;Negotiation in Mgt & Biz;;G1;1;MON;08:15;11:30;LKCSB Seminar Room 3-4;MICHAEL SCHAERER;1;09/01/2023;16/04/2023;1843;
2022-23 Term 2 / 1;COR-OBHR1309;Negotiation in Mgt & Biz;;G2;1;MON;15:30;18:45;LKCSB Seminar Room 3-1;MICHAEL SCHAERER;1;09/01/2023;16/04/2023;1844;
2022-23 Term 2 / 1;COR-OBHR1309;Negotiation in Mgt & Biz;;G3;1;TUE;08:15;11:30;LKCSB Seminar Room 3-1;MICHAEL SCHAERER;1;09/01/2023;16/04/2023;1845;
2022-23 Term 2 / 1;COR-OBHR1309;Negotiation in Mgt & Biz;;G4;1;THU;12:00;15:15;LKCSB Seminar Room 3-8;JARED NAI;1;09/01/2023;16/04/2023;1846;
2022-23 Term 2 / 1;COR-OBHR1309;Negotiation in Mgt & Biz;;G5;1;FRI;12:00;15:15;LKCSB Seminar Room 3-6;JARED NAI;1;09/01/2023;16/04/2023;2255;
2022-23 Term 2 / 1;COR-POSC2604;Politics of South East Asia;;G1;1;THU;15:30;18:45;SOSS/CIS Seminar Room 1-1;NATHAN PENG;1;09/01/2023;16/04/2023;1908;
2022-23 Term 2 / 1;COR-POSC2604;Politics of South East Asia;;G2;1;FRI;08:15;11:30;SOSS/CIS Seminar Room 2-1;NATHAN PENG;1;09/01/2023;16/04/2023;2284;
2022-23 Term 2 / 1;COR-PPPM1311;Collaborative Governance;;G1;1;FRI;12:00;15:15;YPHSL Seminar Room 3-01;SEULKI LEE;1;09/01/2023;16/04/2023;2289;
2022-23 Term 2 / 1;COR-PPPM1311;Collaborative Governance;;SG81;1;;;;;SEULKI LEE;1;09/01/2023;16/04/2023;2749;
2022-23 Term 2 / 1;COR-STAT1202;Introductory Statistics;;G1;1;MON;08:15;11:30;SOE/SCIS2 Seminar Room 2-4;WU ZHENGXIAO;1;09/01/2023;16/04/2023;1359;
2022-23 Term 2 / 1;COR-STAT1202;Introductory Statistics;SMU-X;G10;1;TUE;08:15;11:30;SOE/SCIS2 Seminar Room B1-2;ROSIE CHING;1;09/01/2023;16/04/2023;1368;
2022-23 Term 2 / 1;COR-STAT1202;Introductory Statistics;SMU-X;G11;1;TUE;12:00;15:15;SOE/SCIS2 Seminar Room B1-2;ROSIE CHING;1;09/01/2023;16/04/2023;1369;
2022-23 Term 2 / 1;COR-STAT1202;Introductory Statistics;;G12;1;WED;15:30;18:45;SOE/SCIS2 Seminar Room 2-4;GOH JING RONG;1;09/01/2023;16/04/2023;1370;
2022-23 Term 2 / 1;COR-STAT1202;Introductory Statistics;;G13;1;MON;15:30;18:45;SOE/SCIS2 Seminar Room 2-5;GAN CHUI GOH;1;09/01/2023;16/04/2023;1371;
2022-23 Term 2 / 1;COR-STAT1202;Introductory Statistics;;G14;1;MON;08:15;11:30;SOE/SCIS2 Seminar Room 2-10;RAYMOND TEO;1;09/01/2023;16/04/2023;1372;
2022-23 Term 2 / 1;COR-STAT1202;Introductory Statistics;;G15;1;MON;12:00;15:15;SOE/SCIS2 Seminar Room 2-10;RAYMOND TEO;1;09/01/2023;16/04/2023;1373;
2022-23 Term 2 / 1;COR-STAT1202;Introductory Statistics;;G16;1;FRI;12:00;15:15;SOE/SCIS2 Seminar Room 2-5;YEO KENG LEONG;1;09/01/2023;16/04/2023;1374;
2022-23 Term 2 / 1;COR-STAT1202;Introductory Statistics;;G17;1;TUE;15:30;18:45;SOE/SCIS2 Seminar Room 2-1;ZHANG YAJIE;1;09/01/2023;16/04/2023;1375;
2022-23 Term 2 / 1;COR-STAT1202;Introductory Statistics;;G2;1;TUE;08:15;11:30;SOE/SCIS2 Seminar Room 2-10;WU ZHENGXIAO;1;09/01/2023;16/04/2023;1360;
2022-23 Term 2 / 1;COR-STAT1202;Introductory Statistics;;G3;1;WED;08:15;11:30;SOE/SCIS2 Seminar Room 2-10;WU ZHENGXIAO;1;09/01/2023;16/04/2023;1361;
2022-23 Term 2 / 1;COR-STAT1202;Introductory Statistics;;G4;1;TUE;08:15;11:30;SOE/SCIS2 Seminar Room 2-5;LIU SHEW FAN;1;09/01/2023;16/04/2023;1362;
2022-23 Term 2 / 1;COR-STAT1202;Introductory Statistics;;G5;1;WED;08:15;11:30;SOE/SCIS2 Seminar Room 2-5;LIU SHEW FAN;1;09/01/2023;16/04/2023;1363;
2022-23 Term 2 / 1;COR-STAT1202;Introductory Statistics;;G6;1;THU;08:15;11:30;SOE/SCIS2 Seminar Room 2-5;LIU SHEW FAN;1;09/01/2023;16/04/2023;1364;
2022-23 Term 2 / 1;COR-STAT1202;Introductory Statistics;;G7;1;FRI;08:15;11:30;SOE/SCIS2 Seminar Room 2-5;LIU SHEW FAN;1;09/01/2023;16/04/2023;1365;
2022-23 Term 2 / 1;COR-STAT1202;Introductory Statistics;SMU-X;G8;1;MON;08:15;11:30;SOE/SCIS2 Seminar Room B1-2;ROSIE CHING;1;09/01/2023;16/04/2023;1366;
2022-23 Term 2 / 1;COR-STAT1202;Introductory Statistics;SMU-X;G9;1;MON;12:00;15:15;SOE/SCIS2 Seminar Room B1-2;ROSIE CHING;1;09/01/2023;16/04/2023;1367;
2022-23 Term 2 / 1;COR-STAT1202;Introductory Statistics;;SG81;1;;;;;RAYMOND TEO;1;09/01/2023;16/04/2023;2700;
2022-23 Term 2 / 1;COR-STAT1202;Introductory Statistics;;SG82;1;;;;;WU ZHENGXIAO;1;09/01/2023;16/04/2023;2706;
2022-23 Term 2 / 1;COR-STAT1203;Intro to Statistical Theory;;G1;1;TUE;12:00;15:15;SOE/SCIS2 Seminar Room 3-6;YANG ZHENLIN;1;09/01/2023;16/04/2023;1377;
2022-23 Term 2 / 1;COR-STAT1203;Intro to Statistical Theory;;G2;1;WED;12:00;15:15;SOE/SCIS2 Seminar Room 3-6;YANG ZHENLIN;1;09/01/2023;16/04/2023;1378;
2022-23 Term 2 / 1;COR-STAT1203;Intro to Statistical Theory;;G3;1;THU;12:00;15:15;SOE/SCIS2 Seminar Room 3-6;YANG ZHENLIN;1;09/01/2023;16/04/2023;1379;
2022-23 Term 2 / 1;COR-STAT1203;Intro to Statistical Theory;;G4;1;WED;15:30;18:45;SOE/SCIS2 Seminar Room 3-2;ZHANG YAJIE;1;09/01/2023;16/04/2023;1380;
2022-23 Term 2 / 1;COR-STAT1203;Intro to Statistical Theory;;SG81;1;;;;;YANG ZHENLIN;1;09/01/2023;16/04/2023;2710;
2022-23 Term 2 / 1;COR-STAT1203;Intro to Statistical Theory;;SG91;;;;;;;;;;2814;
2022-23 Term 2 / 1;COR-THAI2403;Thai;;G1;1;TUE;15:30;18:45;YPHSL Seminar Room 3-01;SUKSRI LUMPRASERT;1;09/01/2023;16/04/2023;1943;
2022-23 Term 2 / 1;COR-THAI2403;Thai;;G2;1;THU;15:30;18:45;YPHSL Seminar Room 3-01;SUKSRI LUMPRASERT;1;09/01/2023;16/04/2023;1944;
2022-23 Term 2 / 1;COR1001;Internship;;G1;;;;;;;;;;1806;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G1;1;TUE;13:45;15:15;LKCSB Classroom 3-5;SUSHEELA VARGHESE;1;09/01/2023;16/04/2023;1567;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G1;2;THU;13:45;15:15;LKCSB Classroom 3-5;SUSHEELA VARGHESE;1;09/01/2023;16/04/2023;1567;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G10;1;TUE;15:30;17:00;SOE/SCIS2 Classroom 2-2;TAN CHIA MIEN;1;09/01/2023;16/04/2023;1577;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G10;2;THU;15:30;17:00;SOE/SCIS2 Classroom 2-2;TAN CHIA MIEN;1;09/01/2023;16/04/2023;1577;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G11;1;TUE;08:15;09:45;SOE/SCIS2 Classroom 4-3;IVY CHAN TSU AI;1;09/01/2023;16/04/2023;1578;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G11;2;THU;08:15;09:45;SOE/SCIS2 Classroom 4-3;IVY CHAN TSU AI;1;09/01/2023;16/04/2023;1578;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G12;1;TUE;10:00;11:30;SOE/SCIS2 Classroom 4-3;IVY CHAN TSU AI;1;09/01/2023;16/04/2023;1579;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G12;2;THU;10:00;11:30;SOE/SCIS2 Classroom 4-3;IVY CHAN TSU AI;1;09/01/2023;16/04/2023;1579;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G13;1;WED;13:45;15:15;SOE/SCIS2 Classroom 4-3;IVY CHAN TSU AI;1;09/01/2023;16/04/2023;1580;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G13;2;FRI;13:45;15:15;SOE/SCIS2 Classroom 4-3;IVY CHAN TSU AI;1;09/01/2023;16/04/2023;1580;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G14;1;TUE;08:15;09:45;SOE/SCIS2 Classroom 3-3;LOW BEE HONG;1;09/01/2023;16/04/2023;1581;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G14;2;THU;08:15;09:45;SOE/SCIS2 Classroom 3-3;LOW BEE HONG;1;09/01/2023;16/04/2023;1581;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G15;1;TUE;13:45;15:15;SOE/SCIS2 Classroom 3-3;LOW BEE HONG;1;09/01/2023;16/04/2023;1582;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G15;2;THU;13:45;15:15;SOE/SCIS2 Classroom 3-3;LOW BEE HONG;1;09/01/2023;16/04/2023;1582;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G16;1;TUE;15:30;17:00;SOE/SCIS2 Classroom 3-3;LOW BEE HONG;1;09/01/2023;16/04/2023;1583;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G16;2;THU;15:30;17:00;SOE/SCIS2 Classroom 3-3;LOW BEE HONG;1;09/01/2023;16/04/2023;1583;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G17;1;MON;10:00;11:30;LKCSB Classroom 3-5;NORA SAHEER;1;09/01/2023;16/04/2023;1584;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G17;2;WED;10:00;11:30;LKCSB Classroom 3-5;NORA SAHEER;1;09/01/2023;16/04/2023;1584;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G18;1;MON;13:45;15:15;LKCSB Classroom 3-5;NORA SAHEER;1;09/01/2023;16/04/2023;1585;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G18;2;WED;13:45;15:15;LKCSB Classroom 3-5;NORA SAHEER;1;09/01/2023;16/04/2023;1585;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G19;1;MON;12:00;13:30;LKCSB Classroom 3-5;LEE SIEW YAN AGNES;1;09/01/2023;16/04/2023;1586;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G19;2;WED;12:00;13:30;LKCSB Classroom 3-5;LEE SIEW YAN AGNES;1;09/01/2023;16/04/2023;1586;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G2;1;MON;12:00;13:30;SOE/SCIS2 Classroom 4-3;CHUA CHELEEN;1;09/01/2023;16/04/2023;1568;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G2;2;THU;12:00;13:30;SOE/SCIS2 Classroom 4-3;CHUA CHELEEN;1;09/01/2023;16/04/2023;1568;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G20;1;MON;10:00;11:30;SOE/SCIS2 Classroom 3-3;HO SIAU TINN;1;09/01/2023;16/04/2023;1587;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G20;2;THU;10:00;11:30;SOE/SCIS2 Classroom 3-3;HO SIAU TINN;1;09/01/2023;16/04/2023;1587;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G21;1;MON;12:00;13:30;SOE/SCIS2 Classroom 3-3;HO SIAU TINN;1;09/01/2023;16/04/2023;1588;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G21;2;THU;12:00;13:30;SOE/SCIS2 Classroom 3-3;HO SIAU TINN;1;09/01/2023;16/04/2023;1588;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G22;1;MON;10:00;11:30;SOE/SCIS2 Classroom 2-2;LING CHIA YEN;1;09/01/2023;16/04/2023;1589;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G22;2;WED;10:00;11:30;SOE/SCIS2 Classroom 2-2;LING CHIA YEN;1;09/01/2023;16/04/2023;1589;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G23;1;MON;12:00;13:30;SOE/SCIS2 Classroom 2-2;LING CHIA YEN;1;09/01/2023;16/04/2023;1590;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G23;2;WED;12:00;13:30;SOE/SCIS2 Classroom 2-2;LING CHIA YEN;1;09/01/2023;16/04/2023;1590;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G24;1;MON;15:30;17:00;SOE/SCIS2 Classroom 4-3;NICOLA HELEN GREEN;1;09/01/2023;16/04/2023;1591;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G24;2;WED;15:30;17:00;SOE/SCIS2 Classroom 4-3;NICOLA HELEN GREEN;1;09/01/2023;16/04/2023;1591;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G25;1;MON;17:15;18:45;SOE/SCIS2 Classroom 4-3;NICOLA HELEN GREEN;1;09/01/2023;16/04/2023;1592;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G25;2;WED;17:15;18:45;SOE/SCIS2 Classroom 4-3;NICOLA HELEN GREEN;1;09/01/2023;16/04/2023;1592;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G26;1;WED;12:00;13:30;SOE/SCIS2 Classroom 2-1;WAYNE WONG;1;09/01/2023;16/04/2023;1593;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G26;2;FRI;12:00;13:30;SOE/SCIS2 Classroom 2-1;WAYNE WONG;1;09/01/2023;16/04/2023;1593;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G27;1;WED;13:45;15:15;SOE/SCIS2 Classroom 2-1;WAYNE WONG;1;09/01/2023;16/04/2023;1594;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G27;2;FRI;13:45;15:15;SOE/SCIS2 Classroom 2-1;WAYNE WONG;1;09/01/2023;16/04/2023;1594;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G28;1;TUE;10:00;11:30;LKCSB Classroom 3-5;MABEL TAN CHAI LIN;1;09/01/2023;16/04/2023;1595;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G28;2;THU;10:00;11:30;LKCSB Classroom 3-5;MABEL TAN CHAI LIN;1;09/01/2023;16/04/2023;1595;
2022-23 Term 2 / 1;COR1100;Writing and Reasoning;;G29;1;TUE;12:00;13:30;LKCSB Classroom 3-5;MABEL TAN CHAI LIN;1;09/01/2023;16/04/2023;1596;
