term;course_code;title;topic;section;meet;day;start_time;end_time;venue;instructor;num_instructors;start_date;end_date;class_number;
2022-23 Term 1 / 1;MKTG101;Marketing;;G2;1;MON;17:15;18:45;LKCSB Seminar Room 2-7;JIN K HAN;1;15/08/2022;20/11/2022;1156;
2022-23 Term 1 / 1;MKTG101;Marketing;;G2;2;WED;17:15;18:45;LKCSB Seminar Room 2-7;JIN K HAN;1;15/08/2022;20/11/2022;1156;
2022-23 Term 1 / 1;MKTG101;Marketing;;G3;1;TUE;15:30;17:00;LKCSB Seminar Room 2-7;JIN K HAN;1;15/08/2022;20/11/2022;1157;
2022-23 Term 1 / 1;MKTG101;Marketing;;G3;2;THU;15:30;17:00;LKCSB Seminar Room 2-7;JIN K HAN;1;15/08/2022;20/11/2022;1157;
2022-23 Term 1 / 1;MKTG101;Marketing;;G4;1;TUE;17:15;18:45;LKCSB Seminar Room 2-7;JIN K HAN;1;15/08/2022;20/11/2022;1158;
2022-23 Term 1 / 1;MKTG101;Marketing;;G4;2;THU;17:15;18:45;LKCSB Seminar Room 2-7;JIN K HAN;1;15/08/2022;20/11/2022;1158;
2022-23 Term 1 / 1;MKTG101;Marketing;;G5;1;MON;08:15;11:30;LKCSB Seminar Room 2-6;SESHAN RAMASWAMI;1;15/08/2022;20/11/2022;1159;
2022-23 Term 1 / 1;MKTG101;Marketing;;G6;1;MON;12:00;15:15;LKCSB Seminar Room 2-6;SESHAN RAMASWAMI;1;15/08/2022;20/11/2022;1160;
2022-23 Term 1 / 1;MKTG101;Marketing;;G7;1;TUE;12:00;15:15;LKCSB Seminar Room 2-6;YU QI;1;15/08/2022;20/11/2022;1637;
2022-23 Term 1 / 1;MKTG101;Marketing;;G8;1;WED;12:00;15:15;LKCSB Seminar Room 2-8;YU QI;1;15/08/2022;20/11/2022;1177;
2022-23 Term 1 / 1;MKTG101;Marketing;;G9;1;WED;08:15;11:30;LKCSB Seminar Room 2-8;YU QI;1;15/08/2022;20/11/2022;1473;
2022-23 Term 1 / 1;MKTG101;Marketing;;SG81;1;;;;;JIN K HAN;1;15/08/2022;20/11/2022;2614;
2022-23 Term 1 / 1;MKTG101;Marketing;;SG82;1;;;;;YU QI;1;15/08/2022;20/11/2022;2634;
2022-23 Term 1 / 1;MKTG102;Consumer Behaviour;;G1;1;WED;15:30;18:45;LKCSB Seminar Room 3-8;KIM JUNGHAN;1;15/08/2022;20/11/2022;1498;
2022-23 Term 1 / 1;MKTG102;Consumer Behaviour;;G2;1;THU;12:00;15:15;LKCSB Seminar Room 3-6;KIM JUNGHAN;1;15/08/2022;20/11/2022;1499;
2022-23 Term 1 / 1;MKTG102;Consumer Behaviour;;G3;1;THU;15:30;18:45;LKCSB Seminar Room 3-6;KIM JUNGHAN;1;15/08/2022;20/11/2022;1500;
2022-23 Term 1 / 1;MKTG102;Consumer Behaviour;;G4;1;FRI;08:15;11:30;LKCSB Seminar Room 3-9;KIM JUNGHAN;1;15/08/2022;20/11/2022;1638;
2022-23 Term 1 / 1;MKTG103;Marketing Research;;G1;1;WED;12:00;15:15;SOA Seminar Room 2-4;CHRIS DU PLESSIS;1;15/08/2022;20/11/2022;1501;
2022-23 Term 1 / 1;MKTG103;Marketing Research;;G2;1;WED;15:30;18:45;SOA Seminar Room 2-4;CHRIS DU PLESSIS;1;15/08/2022;20/11/2022;1502;
2022-23 Term 1 / 1;MKTG103;Marketing Research;;G3;1;FRI;08:15;11:30;LKCSB Seminar Room 2-8;CHRIS DU PLESSIS;1;15/08/2022;20/11/2022;2441;
2022-23 Term 1 / 1;MKTG103;Marketing Research;;G4;1;FRI;12:00;15:15;LKCSB Seminar Room 2-8;CHRIS DU PLESSIS;1;15/08/2022;20/11/2022;2442;
2022-23 Term 1 / 1;MKTG204;Services Marketing;;G1;1;TUE;08:15;11:30;LKCSB Seminar Room 3-4;PATRICIA LUI;1;15/08/2022;20/11/2022;1481;
2022-23 Term 1 / 1;MKTG204;Services Marketing;;G2;1;TUE;12:00;15:15;LKCSB Seminar Room 3-4;PATRICIA LUI;1;15/08/2022;20/11/2022;1482;
2022-23 Term 1 / 1;MKTG205;Advertising;SMU-X;G1;1;MON;12:00;15:15;LKCSB Seminar Room 3-10;JORG DIETZEL;1;15/08/2022;20/11/2022;2272;
2022-23 Term 1 / 1;MKTG215;New Product Development;SMU-X;G1;1;TUE;08:15;11:30;SOA Seminar Room 3-2;DENNIS NG;1;15/08/2022;20/11/2022;2167;
2022-23 Term 1 / 1;MKTG215;New Product Development;SMU-X;G1;1;TUE;08:15;11:30;SOA Seminar Room 3-2;JONATHAN TEE;2;15/08/2022;20/11/2022;2167;
2022-23 Term 1 / 1;MKTG217;Strategic Brand Management;SMU-X;G1;1;MON;15:30;18:45;LKCSB Seminar Room 3-10;JORG DIETZEL;1;15/08/2022;20/11/2022;2268;
2022-23 Term 1 / 1;MKTG219;Marketing Chnls & New Retail;;G1;1;MON;08:15;11:30;LKCSB Seminar Room 3-9;GEOFFREY DA SILVA;1;15/08/2022;20/11/2022;2279;
2022-23 Term 1 / 1;MKTG219;Marketing Chnls & New Retail;;G2;1;MON;15:30;18:45;LKCSB Seminar Room 3-9;GEOFFREY DA SILVA;1;15/08/2022;20/11/2022;2280;
2022-23 Term 1 / 1;MKTG220;Digital Marketing;SMU-X;G1;1;THU;08:15;11:30;LKCSB Seminar Room 3-3;PATRICIA LUI;1;15/08/2022;20/11/2022;2269;
2022-23 Term 1 / 1;MKTG220;Digital Marketing;SMU-X;G1;1;THU;08:15;11:30;LKCSB Seminar Room 3-3;GERMAINE TAY;2;15/08/2022;20/11/2022;2269;
2022-23 Term 1 / 1;MKTG220;Digital Marketing;SMU-X;G1;1;THU;08:15;11:30;LKCSB Seminar Room 3-3;HAZEL THENG;3;15/08/2022;20/11/2022;2269;
2022-23 Term 1 / 1;MKTG220;Digital Marketing;SMU-X;G2;1;THU;12:00;15:15;LKCSB Seminar Room 3-3;PATRICIA LUI;1;15/08/2022;20/11/2022;2270;
2022-23 Term 1 / 1;MKTG220;Digital Marketing;SMU-X;G2;1;THU;12:00;15:15;LKCSB Seminar Room 3-3;GERMAINE TAY;2;15/08/2022;20/11/2022;2270;
2022-23 Term 1 / 1;MKTG220;Digital Marketing;SMU-X;G2;1;THU;12:00;15:15;LKCSB Seminar Room 3-3;HAZEL THENG;3;15/08/2022;20/11/2022;2270;
2022-23 Term 1 / 1;MKTG220;Digital Marketing;;G3;1;TUE;15:30;18:45;LKCSB Seminar Room 3-2;LIM LEON GIM;1;15/08/2022;20/11/2022;2471;
2022-23 Term 1 / 1;MKTG225;Customer Relationship Mgmt;;G1;1;TUE;12:00;15:15;SOE/SCIS2 Seminar Room 2-4;RAYMOND TEO;1;15/08/2022;20/11/2022;1225;
2022-23 Term 1 / 1;MKTG225;Customer Relationship Mgmt;;G2;1;TUE;15:30;18:45;SOE/SCIS2 Seminar Room 2-4;RAYMOND TEO;1;15/08/2022;20/11/2022;1641;
2022-23 Term 1 / 1;MKTG227;Int Mktg Comm: A Brand Persp;;G1;1;MON;12:00;15:15;LKCSB Seminar Room 3-1;TAN HUIPING, JOSEPHINE;1;15/08/2022;20/11/2022;1870;
2022-23 Term 1 / 1;MKTG227;Int Mktg Comm: A Brand Persp;;G2;1;FRI;12:00;15:15;LKCSB Seminar Room 3-6;TAN HUIPING, JOSEPHINE;1;15/08/2022;20/11/2022;2164;
2022-23 Term 1 / 1;MKTG228;Marketing Analytics;;G1;1;TUE;12:00;15:15;YPHSL Seminar Room 2-01;ERNST CHRISTIAAN OSINGA;1;15/08/2022;20/11/2022;1644;
2022-23 Term 1 / 1;MKTG228;Marketing Analytics;;G2;1;WED;15:30;18:45;SOA Seminar Room 3-5;ERNST CHRISTIAAN OSINGA;1;15/08/2022;20/11/2022;2166;
2022-23 Term 1 / 1;MKTG313;Pricing;;G1;1;SAT;08:15;11:30;LKCSB Seminar Room 2-7;TAN BOON ANN;1;15/08/2022;20/11/2022;1351;
2022-23 Term 1 / 1;OBHR101;Management of People at Work;;G1;1;WED;12:00;15:15;LKCSB Seminar Room 3-5;MARKO PITESA;1;15/08/2022;20/11/2022;1950;
2022-23 Term 1 / 1;OBHR101;Management of People at Work;;G10;1;TUE;08:15;11:30;LKCSB Classroom 3-3;LOW CHIN HENG;1;15/08/2022;20/11/2022;1959;
2022-23 Term 1 / 1;OBHR101;Management of People at Work;;G11;1;TUE;12:00;15:15;LKCSB Classroom 3-3;LOW CHIN HENG;1;15/08/2022;20/11/2022;1960;
2022-23 Term 1 / 1;OBHR101;Management of People at Work;;G12;1;WED;08:15;11:30;LKCSB Classroom 3-3;LOW CHIN HENG;1;15/08/2022;20/11/2022;1961;
2022-23 Term 1 / 1;OBHR101;Management of People at Work;;G13;1;MON;12:00;15:15;SOA Seminar Room 1-2;LEONARD LEE;1;15/08/2022;20/11/2022;1962;
2022-23 Term 1 / 1;OBHR101;Management of People at Work;;G14;1;MON;15:30;18:45;SOA Seminar Room 1-2;LEONARD LEE;1;15/08/2022;20/11/2022;2037;
2022-23 Term 1 / 1;OBHR101;Management of People at Work;;G15;1;WED;12:00;15:15;LKCSB Classroom 3-3;LOW CHIN HENG;1;15/08/2022;20/11/2022;2038;
2022-23 Term 1 / 1;OBHR101;Management of People at Work;;G16;1;FRI;12:00;15:15;LKCSB Seminar Room 3-4;KHOO HOCK SENG;1;15/08/2022;20/11/2022;2039;
2022-23 Term 1 / 1;OBHR101;Management of People at Work;;G17;1;TUE;08:15;11:30;LKCSB Classroom 3-2;LEONARD LEE;1;15/08/2022;20/11/2022;2561;
2022-23 Term 1 / 1;OBHR101;Management of People at Work;;G2;1;WED;15:30;18:45;LKCSB Seminar Room 3-5;MARKO PITESA;1;15/08/2022;20/11/2022;1951;
2022-23 Term 1 / 1;OBHR101;Management of People at Work;;G3;1;MON;08:15;11:30;LKCSB Seminar Room 3-6;SHEREEN FATIMAH;1;15/08/2022;20/11/2022;1952;
2022-23 Term 1 / 1;OBHR101;Management of People at Work;;G4;1;MON;15:30;18:45;LKCSB Seminar Room 3-6;SHEREEN FATIMAH;1;15/08/2022;20/11/2022;1953;
2022-23 Term 1 / 1;OBHR101;Management of People at Work;;G5;1;TUE;08:15;11:30;LKCSB Seminar Room 3-7;SHEREEN FATIMAH;1;15/08/2022;20/11/2022;1954;
2022-23 Term 1 / 1;OBHR101;Management of People at Work;;G6;1;TUE;15:30;18:45;LKCSB Seminar Room 3-8;SHEREEN FATIMAH;1;15/08/2022;20/11/2022;1955;
2022-23 Term 1 / 1;OBHR101;Management of People at Work;;G7;1;THU;12:00;15:15;LKCSB Seminar Room 3-4;NINA SIROLA;1;15/08/2022;20/11/2022;1956;
2022-23 Term 1 / 1;OBHR101;Management of People at Work;;G8;1;THU;15:30;18:45;LKCSB Seminar Room 3-4;NINA SIROLA;1;15/08/2022;20/11/2022;1957;
2022-23 Term 1 / 1;OBHR101;Management of People at Work;;G9;1;MON;08:15;11:30;LKCSB Seminar Room 1-1;MA KHENG MIN;1;15/08/2022;20/11/2022;1958;
2022-23 Term 1 / 1;OBHR101;Management of People at Work;;SG81;1;;;;;SHEREEN FATIMAH;1;15/08/2022;20/11/2022;2619;
2022-23 Term 1 / 1;OBHR201;Human Capital Management;;G1;1;MON;08:15;11:30;SOA Seminar Room 3-4;WONG SOONG MENG;1;15/08/2022;20/11/2022;1074;
2022-23 Term 1 / 1;OBHR201;Human Capital Management;;G2;1;TUE;08:15;11:30;LKCSB Seminar Room 1-1;WONG SOONG MENG;1;15/08/2022;20/11/2022;1375;
2022-23 Term 1 / 1;OBHR202;Compensation;;G1;1;MON;19:00;22:15;LKCSB Seminar Room 3-7;FERMIN DIEZ;1;15/08/2022;20/11/2022;1315;
2022-23 Term 1 / 1;OBHR202;Compensation;;SG81;1;;;;;FERMIN DIEZ;1;15/08/2022;20/11/2022;2588;
2022-23 Term 1 / 1;OBHR203;Talent Acqui and Assessm;;G1;1;TUE;15:30;18:45;LKCSB Seminar Room 2-6;GARY GREGURAS;1;15/08/2022;20/11/2022;2273;
2022-23 Term 1 / 1;OBHR204;Training & Development;;G1;1;WED;12:00;15:15;LKCSB Seminar Room 1-2;CHOW WAI FONG;1;15/08/2022;20/11/2022;2275;
2022-23 Term 1 / 1;OBHR224;Human Capital Strategy;;G1;1;MON;08:15;11:30;SOA Seminar Room 3-3;KUMAR ABHISHEK;1;15/08/2022;20/11/2022;1688;
2022-23 Term 1 / 1;OBHR225;Tech Solutions for HR;;G1;1;WED;12:00;15:15;LKCSB Seminar Room 1-1;KAN SIEW NING;1;15/08/2022;20/11/2022;1429;
2022-23 Term 1 / 1;OBHR232;Employ't Law for Biz Pro;;G1;1;FRI;12:00;15:15;LKCSB Seminar Room 3-3;ALVIN TAN;1;15/08/2022;20/11/2022;2276;
2022-23 Term 1 / 1;OBHR234;Power & Politics in Orgs;;G1;1;TUE;12:00;15:15;LKCSB Seminar Room 3-5;NINA SIROLA;1;15/08/2022;20/11/2022;1868;
2022-23 Term 1 / 1;OBHR234;Power & Politics in Orgs;;G2;1;TUE;15:30;18:45;LKCSB Seminar Room 3-5;NINA SIROLA;1;15/08/2022;20/11/2022;2277;
2022-23 Term 1 / 1;OPIM101;Decision Analysis;;G1;1;MON;08:15;11:30;LKCSB Seminar Room 3-1;JOYCE LOW MEI WAN;1;15/08/2022;20/11/2022;1123;
2022-23 Term 1 / 1;OPIM101;Decision Analysis;;G10;1;TUE;08:15;11:30;LKCSB Seminar Room 3-6;LOW CHEE SENG;1;15/08/2022;20/11/2022;1131;
2022-23 Term 1 / 1;OPIM101;Decision Analysis;;G11;1;TUE;12:00;15:15;LKCSB Seminar Room 3-6;LOW CHEE SENG;1;15/08/2022;20/11/2022;1241;
2022-23 Term 1 / 1;OPIM101;Decision Analysis;;G12;1;THU;12:00;15:15;LKCSB Seminar Room 3-5;LOW CHEE SENG;1;15/08/2022;20/11/2022;2540;
2022-23 Term 1 / 1;OPIM101;Decision Analysis;;G2;1;WED;08:15;11:30;LKCSB Seminar Room 3-2;JOYCE LOW MEI WAN;1;15/08/2022;20/11/2022;1124;
2022-23 Term 1 / 1;OPIM101;Decision Analysis;;G3;1;MON;12:00;15:15;LKCSB Classroom 2-1;XU LIANG;1;15/08/2022;20/11/2022;1125;
2022-23 Term 1 / 1;OPIM101;Decision Analysis;;G4;1;MON;15:30;18:45;LKCSB Classroom 2-1;XU LIANG;1;15/08/2022;20/11/2022;1126;
2022-23 Term 1 / 1;OPIM101;Decision Analysis;;G5;1;WED;12:00;15:15;LKCSB Classroom 2-1;XU LIANG;1;15/08/2022;20/11/2022;1127;
2022-23 Term 1 / 1;OPIM101;Decision Analysis;;G6;1;WED;19:00;22:15;LKCSB Seminar Room 3-7;GOH SIONG THYE;1;15/08/2022;20/11/2022;1128;
2022-23 Term 1 / 1;OPIM101;Decision Analysis;;G7;1;TUE;19:00;22:15;LKCSB Seminar Room 3-7;GOH SIONG THYE;1;15/08/2022;20/11/2022;1129;
2022-23 Term 1 / 1;OPIM101;Decision Analysis;;G8;1;FRI;08:15;11:30;LKCSB Seminar Room 2-4;LIEW SING LOON;1;15/08/2022;20/11/2022;1289;
2022-23 Term 1 / 1;OPIM101;Decision Analysis;;G9;1;FRI;12:00;15:15;LKCSB Seminar Room 2-4;LIEW SING LOON;1;15/08/2022;20/11/2022;1130;
2022-23 Term 1 / 1;OPIM201;Operations Management;;G1;1;MON;12:00;15:15;YPHSL Seminar Room 3-11;BHAVANI SHANKER UPPARI;1;15/08/2022;20/11/2022;1284;
2022-23 Term 1 / 1;OPIM201;Operations Management;;G10;1;MON;15:30;18:45;LKCSB Seminar Room 3-1;KOH NIAK WU;1;15/08/2022;20/11/2022;1386;
2022-23 Term 1 / 1;OPIM201;Operations Management;;G11;1;WED;19:00;22:15;LKCSB Seminar Room 3-8;KOH NIAK WU;1;15/08/2022;20/11/2022;1387;
2022-23 Term 1 / 1;OPIM201;Operations Management;;G12;1;MON;08:15;11:30;SOA Seminar Room 3-2;NEO THIAM SOON;1;15/08/2022;20/11/2022;2378;
2022-23 Term 1 / 1;OPIM201;Operations Management;;G2;1;MON;19:00;22:15;LKCSB Seminar Room 2-6;BHAVANI SHANKER UPPARI;1;15/08/2022;20/11/2022;1132;
2022-23 Term 1 / 1;OPIM201;Operations Management;;G3;1;TUE;08:15;11:30;LKCSB Seminar Room 3-5;WEE KWAN ENG;1;15/08/2022;20/11/2022;1133;
2022-23 Term 1 / 1;OPIM201;Operations Management;;G4;1;TUE;15:30;18:45;LKCSB Seminar Room 3-7;WEE KWAN ENG;1;15/08/2022;20/11/2022;1134;
2022-23 Term 1 / 1;OPIM201;Operations Management;;G5;1;WED;08:15;11:30;LKCSB Seminar Room 3-5;WEE KWAN ENG;1;15/08/2022;20/11/2022;1135;
2022-23 Term 1 / 1;OPIM201;Operations Management;;G6;1;WED;08:15;11:30;LKCSB Seminar Room 3-3;GOH SHAO HUNG;1;15/08/2022;20/11/2022;1136;
2022-23 Term 1 / 1;OPIM201;Operations Management;;G7;1;WED;15:30;18:45;LKCSB Seminar Room 3-10;GOH SHAO HUNG;1;15/08/2022;20/11/2022;1137;
2022-23 Term 1 / 1;OPIM201;Operations Management;;G8;1;THU;19:00;22:15;LKCSB Seminar Room 3-8;GOH SHAO HUNG;1;15/08/2022;20/11/2022;1138;
2022-23 Term 1 / 1;OPIM201;Operations Management;;G9;1;MON;08:15;11:30;LKCSB Seminar Room 2-8;KOH NIAK WU;1;15/08/2022;20/11/2022;1139;
2022-23 Term 1 / 1;OPIM201;Operations Management;;SG81;1;;;;;WEE KWAN ENG;1;15/08/2022;20/11/2022;2632;
2022-23 Term 1 / 1;OPIM201;Operations Management;;SG91;;;;;;;;;;2915;
2022-23 Term 1 / 1;OPIM311;Service Processes;;G1;1;WED;08:15;11:30;LKCSB Seminar Room 1-2;MARCUS ANG TECK MENG;1;15/08/2022;20/11/2022;1504;
2022-23 Term 1 / 1;OPIM311;Service Processes;;SG81;1;;;;;MARCUS ANG TECK MENG;1;15/08/2022;20/11/2022;2667;
2022-23 Term 1 / 1;OPIM313;Project Management;;G1;1;THU;08:15;11:30;LKCSB Seminar Room 2-8;LIEW SING LOON;1;15/08/2022;20/11/2022;1426;
2022-23 Term 1 / 1;OPIM314;Logistics & Transportation Mgt;;G1;1;FRI;08:15;11:30;LKCSB Classroom 3-2;JOYCE LOW MEI WAN;1;15/08/2022;20/11/2022;1297;
2022-23 Term 1 / 1;OPIM318;Sustainable Operations;;G1;1;THU;15:30;18:45;YPHSL Seminar Room 3-02;SIMON SCHILLEBEECKX;1;15/08/2022;20/11/2022;1485;
2022-23 Term 1 / 1;OPIM319;Operations Strategy;;G1;1;THU;12:00;15:15;LKCSB Classroom 3-2;DEMEESTER LIEVEN;1;15/08/2022;20/11/2022;1268;
2022-23 Term 1 / 1;OPIM321;Supply Chain Management;;G1;1;THU;19:00;22:15;LKCSB Seminar Room 2-7;ZELLER ALAN WILLIAM;1;15/08/2022;20/11/2022;1507;
2022-23 Term 1 / 1;OPIM321;Supply Chain Management;;G2;1;THU;08:15;11:30;LKCSB Seminar Room 3-5;LOW CHEE SENG;1;15/08/2022;20/11/2022;1508;
2022-23 Term 1 / 1;OPIM321;Supply Chain Management;;SG81;1;;;;;ZELLER ALAN WILLIAM;1;15/08/2022;20/11/2022;2630;
2022-23 Term 1 / 1;OPIM324;Global Supply Chains;;G1;1;TUE;19:00;22:15;LKCSB Seminar Room 3-5;AU YANG SIAN;1;15/08/2022;20/11/2022;1681;
2022-23 Term 1 / 1;OPIM326;Service & Ops Analytics;;G1;1;THU;08:15;11:30;LKCSB Seminar Room 2-7;GAO YINI;1;15/08/2022;20/11/2022;1461;
2022-23 Term 1 / 1;OPIM326;Service & Ops Analytics;;G2;1;THU;15:30;18:45;LKCSB Seminar Room 2-6;GAO YINI;1;15/08/2022;20/11/2022;1462;
2022-23 Term 1 / 1;OPIM341;Procurement & Strat Sourcing;;G1;1;TUE;08:15;11:30;SOA Seminar Room 3-5;OH SE KYOUNG;1;15/08/2022;20/11/2022;2204;
2022-23 Term 1 / 1;OPIM348;Supply Chain Analytics;;G1;1;WED;15:30;18:45;SOA Seminar Room 1-3;WEE KWAN ENG;1;15/08/2022;20/11/2022;1862;
2022-23 Term 1 / 1;POSC003;Intro to Pol & Policy Studies;;G1;1;MON;15:30;18:45;SOSS/CIS Seminar Room 3-3;JOSHI, DEVIN;1;15/08/2022;20/11/2022;1193;
2022-23 Term 1 / 1;POSC003;Intro to Pol & Policy Studies;;G2;1;TUE;15:30;18:45;SOSS/CIS Seminar Room B1-1;JOSHI, DEVIN;1;15/08/2022;20/11/2022;1194;
2022-23 Term 1 / 1;POSC003;Intro to Pol & Policy Studies;;G3;1;THU;08:15;11:30;SOSS/CIS Seminar Room 2-1;SEBASTIAN DETTMAN;1;15/08/2022;20/11/2022;1243;
2022-23 Term 1 / 1;POSC003;Intro to Pol & Policy Studies;;G4;1;THU;15:30;18:45;SOSS/CIS Seminar Room 3-3;SEBASTIAN DETTMAN;1;15/08/2022;20/11/2022;1392;
2022-23 Term 1 / 1;POSC101;Intro to Pub Pol;;G1;1;FRI;08:15;11:30;SOSS/CIS Seminar Room 1-1;ISHANI MUKHERJEE;1;15/08/2022;20/11/2022;1376;
2022-23 Term 1 / 1;POSC203;Comparing Pol. Systems;;G1;1;TUE;08:15;11:30;SOSS/CIS Seminar Room 1-3;JOSHI, DEVIN;1;15/08/2022;20/11/2022;2407;
2022-23 Term 1 / 1;POSC210;Pol. Economy of East Asia;;G1;1;FRI;12:00;15:15;YPHSL Seminar Room 2-05;JOHN ANDREW DONALDSON;1;15/08/2022;20/11/2022;2408;
2022-23 Term 1 / 1;POSC211;European Union Politics;;G1;1;THU;15:30;18:45;SOSS/CIS Seminar Room B1-1;YEO LAY HWEE;1;15/08/2022;20/11/2022;2409;
2022-23 Term 1 / 1;POSC215;Democracy;;G1;1;WED;08:15;11:30;SOSS/CIS Seminar Room 3-1;SEBASTIAN DETTMAN;1;15/08/2022;20/11/2022;1559;
2022-23 Term 1 / 1;POSC219;Political Theory;;G1;1;TUE;12:00;15:15;SOSS/CIS Seminar Room 2-1;CHRISTINE DUNN HENDERSON;1;15/08/2022;20/11/2022;1393;
2022-23 Term 1 / 1;POSC308;Gender Pols: Excl & Empowerm't;;G1;1;MON;12:00;15:15;SOSS/CIS Seminar Room 3-3;JOSHI, DEVIN;1;15/08/2022;20/11/2022;2410;
2022-23 Term 1 / 1;POSC310;Dev, Underdev & Poverty;;G1;1;TUE;15:30;18:45;SOSS/CIS Seminar Room 3-1;JOHN ANDREW DONALDSON;1;15/08/2022;20/11/2022;1965;
2022-23 Term 1 / 1;POSC401;Senior Thesis in Pol Issue;;G1;1;;;;;TAN SOR HOON;1;15/08/2022;04/12/2022;2872;
2022-23 Term 1 / 1;PPPM101;Public Sector Management;;G1;1;THU;15:30;18:45;SOSS/CIS Seminar Room 2-1;SEULKI LEE;1;15/08/2022;20/11/2022;1438;
2022-23 Term 1 / 1;PPPM106;Policy Design and Analysis;;G1;1;WED;15:30;18:45;SOSS/CIS Seminar Room 2-1;ISHANI MUKHERJEE;1;15/08/2022;20/11/2022;2423;
2022-23 Term 1 / 1;PPPM301;Public Policy Task Force;SMU-X: SG Social Compact;G1;1;MON;19:00;22:15;SOSS/CIS Classroom 1-2;CHARLES PHUA CHAO RONG;1;15/08/2022;20/11/2022;1754;
2022-23 Term 1 / 1;PSYC001;Introduction to Psychology;;G1;1;WED;15:30;18:45;SOSS/CIS Seminar Room 1-3;IVY LAU;1;15/08/2022;20/11/2022;1179;
2022-23 Term 1 / 1;PSYC001;Introduction to Psychology;;G2;1;FRI;12:00;15:15;SOSS/CIS Seminar Room 2-2;IVY LAU;1;15/08/2022;20/11/2022;1180;
2022-23 Term 1 / 1;PSYC001;Introduction to Psychology;;G3;1;THU;15:30;18:45;SOSS/CIS Classroom 1-2;LESTER SIM WEI XIANG;1;15/08/2022;20/11/2022;1181;
2022-23 Term 1 / 1;PSYC103;Cognitive Psychology;;G1;1;WED;15:30;18:45;SOSS/CIS Seminar Room 1-1;YANG HWAJIN;1;15/08/2022;20/11/2022;2404;
2022-23 Term 1 / 1;PSYC105;Indus. & Org Psychology;;G1;1;FRI;12:00;15:15;YPHSL Seminar Room 2-01;BRANDON KOH YUAN RUI;1;15/08/2022;20/11/2022;1747;
2022-23 Term 1 / 1;PSYC108;Social Psychology;;G1;1;THU;08:15;11:30;SOSS/CIS Seminar Room 1-3;NORMAN LI;1;15/08/2022;20/11/2022;1184;
2022-23 Term 1 / 1;PSYC108;Social Psychology;;G2;1;THU;12:00;15:15;SOSS/CIS Seminar Room 1-3;NORMAN LI;1;15/08/2022;20/11/2022;2049;
2022-23 Term 1 / 1;PSYC108;Social Psychology;;G3;1;TUE;12:00;15:15;SOSS/CIS Seminar Room 2-2;SHEILA WEE XI RUI;1;15/08/2022;20/11/2022;2050;
2022-23 Term 1 / 1;PSYC110;Psychology Research Methods I;;G1;1;TUE;12:00;15:15;SOSS/CIS Classroom 1-2;ANGELA LEUNG;1;15/08/2022;20/11/2022;1300;
2022-23 Term 1 / 1;PSYC110;Psychology Research Methods I;;G2;1;WED;15:30;18:45;SOSS/CIS Seminar Room 3-3;ANDREE HARTANTO;1;15/08/2022;20/11/2022;1301;
2022-23 Term 1 / 1;PSYC110;Psychology Research Methods I;;G3;1;THU;15:30;18:45;SOSS/CIS Seminar Room 1-3;ANDREE HARTANTO;1;15/08/2022;20/11/2022;1434;
2022-23 Term 1 / 1;PSYC111;Subjective Well-Being;;G1;1;FRI;08:15;11:30;SOSS/CIS Seminar Room B1-1;WILLIAM TOV;1;15/08/2022;20/11/2022;1748;
2022-23 Term 1 / 1;PSYC111;Subjective Well-Being;;SG81;1;;;;;WILLIAM TOV;1;15/08/2022;20/11/2022;2635;
2022-23 Term 1 / 1;PSYC112;Health Psychology;;SG91;;;;;;;;;;2642;
2022-23 Term 1 / 1;PSYC204;Psy of Reasoning & Thinking;;G1;1;TUE;15:30;18:45;SOSS/CIS Seminar Room 1-1;TSAI MING-HONG;1;15/08/2022;20/11/2022;2403;
2022-23 Term 1 / 1;PSYC208;Psychology Research Methods II;;G1;1;THU;12:00;15:15;SOSS/CIS Seminar Room 1-1;KIMIN EOM;1;15/08/2022;20/11/2022;1322;
2022-23 Term 1 / 1;PSYC208;Psychology Research Methods II;;G2;1;THU;15:30;18:45;SOSS/CIS Seminar Room 1-1;KIMIN EOM;1;15/08/2022;20/11/2022;2402;
2022-23 Term 1 / 1;PSYC209;Psy of Close Relationships;;G1;1;WED;08:15;11:30;SOSS/CIS Seminar Room 1-1;KENNETH TAN;1;15/08/2022;20/11/2022;1558;
2022-23 Term 1 / 1;PSYC209;Psy of Close Relationships;;G2;1;WED;12:00;15:15;SOSS/CIS Seminar Room 1-1;KENNETH TAN;1;15/08/2022;20/11/2022;1996;
2022-23 Term 1 / 1;PSYC211;Cyberpsychology: Tech & Mind;;G1;1;MON;12:00;15:15;SOSS/CIS Seminar Room 2-1;SHUNA KHOO SHI ANN;1;15/08/2022;20/11/2022;2469;
2022-23 Term 1 / 1;PSYC401;Senior Thesis in Psychology;;G1;1;;;;;IVY LAU;1;15/08/2022;04/12/2022;2873;
2022-23 Term 1 / 1;PSYC401;Senior Thesis in Psychology;;G2;1;;;;;ANDREE HARTANTO;1;15/08/2022;04/12/2022;2874;
2022-23 Term 1 / 1;PSYC401;Senior Thesis in Psychology;;G3;1;;;;;JACINTH TAN;1;15/08/2022;04/12/2022;2875;
