term;course_code;title;topic;section;meet;day;start_time;end_time;venue;instructor;num_instructors;start_date;end_date;class_number;
2021-22 Term 2 / 1;COR1100;Writing and Reasoning;;G8;2;THU;10:00;11:30;SOE/SCIS2 Classroom 2-1;TAN CHIA MIEN;1;10/01/2022;17/04/2022;1712;
2021-22 Term 2 / 1;COR1100;Writing and Reasoning;;G9;1;MON;10:00;11:30;SOE/SCIS2 Classroom 2-2;OUYANG XIN;1;10/01/2022;17/04/2022;1713;
2021-22 Term 2 / 1;COR1100;Writing and Reasoning;;G9;2;WED;10:00;11:30;SOE/SCIS2 Classroom 2-2;OUYANG XIN;1;10/01/2022;17/04/2022;1713;
2021-22 Term 2 / 1;COR1201;Calculus;;G1;1;MON;08:15;11:30;LKCSB Seminar Room 2-3;ZHAO YIBAO;1;10/01/2022;17/04/2022;1555;
2021-22 Term 2 / 1;COR1201;Calculus;;G2;1;FRI;12:00;15:15;LKCSB Seminar Room 2-4;FRED LEUNG;1;10/01/2022;17/04/2022;1556;
2021-22 Term 2 / 1;COR1201;Calculus;;SG81;1;;;;;ZHAO YIBAO;1;10/01/2022;17/04/2022;2731;
2021-22 Term 2 / 1;COR1201;Calculus;;SG91;;;;;;;;;;2596;
2021-22 Term 2 / 1;COR1301;Leadership and Team Building;SMU-X;G1;1;MON;12:00;15:15;LKCSB Classroom 3-2;RANI TAN;1;10/01/2022;17/04/2022;1683;
2021-22 Term 2 / 1;COR1301;Leadership and Team Building;SMU-X;G10;1;THU;12:00;15:15;LKCSB Seminar Room 3-10;ROGER LOW;1;10/01/2022;17/04/2022;1816;
2021-22 Term 2 / 1;COR1301;Leadership and Team Building;SMU-X;G2;1;MON;15:30;18:45;LKCSB Classroom 3-2;RANI TAN;1;10/01/2022;17/04/2022;1684;
2021-22 Term 2 / 1;COR1301;Leadership and Team Building;SMU-X;G3;1;TUE;12:00;15:15;LKCSB Classroom 3-2;RANI TAN;1;10/01/2022;17/04/2022;1685;
2021-22 Term 2 / 1;COR1301;Leadership and Team Building;SMU-X;G4;1;TUE;15:30;18:45;LKCSB Classroom 3-2;RANI TAN;1;10/01/2022;17/04/2022;1686;
2021-22 Term 2 / 1;COR1301;Leadership and Team Building;SMU-X;G5;1;WED;12:00;15:15;LKCSB Classroom 3-2;RANI TAN;1;10/01/2022;17/04/2022;1687;
2021-22 Term 2 / 1;COR1301;Leadership and Team Building;SMU-X;G6;1;MON;08:15;11:30;LKCSB Seminar Room 3-3;HANOI LOK;1;10/01/2022;17/04/2022;1688;
2021-22 Term 2 / 1;COR1301;Leadership and Team Building;SMU-X;G7;1;TUE;08:15;11:30;LKCSB Seminar Room 3-10;HANOI LOK;1;10/01/2022;17/04/2022;1689;
2021-22 Term 2 / 1;COR1301;Leadership and Team Building;SMU-X;G8;1;WED;15:30;18:45;LKCSB Seminar Room 3-10;ROGER LOW;1;10/01/2022;17/04/2022;1814;
2021-22 Term 2 / 1;COR1301;Leadership and Team Building;SMU-X;G9;1;WED;08:15;11:30;LKCSB Seminar Room 3-4;HANOI LOK;1;10/01/2022;17/04/2022;1815;
2021-22 Term 2 / 1;COR1305;Sprdsheet Modeling & Analytics;;G10;1;WED;08:15;11:30;SCIS1 Seminar Room 2-3;KOH CHUAN LEONG;1;10/01/2022;17/04/2022;1649;
2021-22 Term 2 / 1;COR1305;Sprdsheet Modeling & Analytics;;G11;1;WED;12:00;15:15;SCIS1 Seminar Room 2-3;KOH CHUAN LEONG;1;10/01/2022;17/04/2022;1650;
2021-22 Term 2 / 1;COR1305;Sprdsheet Modeling & Analytics;;G12;1;THU;08:15;11:30;SCIS1 Seminar Room 3-3;KOH CHUAN LEONG;1;10/01/2022;17/04/2022;1651;
2021-22 Term 2 / 1;COR1305;Sprdsheet Modeling & Analytics;;G13;1;WED;19:00;22:15;SCIS1 Seminar Room 3-4;KARTHIKEYAN KANNAN;1;10/01/2022;17/04/2022;1652;
2021-22 Term 2 / 1;COR1305;Sprdsheet Modeling & Analytics;;G14;1;MON;15:30;18:45;SCIS1 Seminar Room 3-4;WANG HAI;1;10/01/2022;17/04/2022;2054;
2021-22 Term 2 / 1;COR1305;Sprdsheet Modeling & Analytics;;G2;1;FRI;12:00;15:15;SCIS1 Seminar Room 2-2;MA DAN;1;10/01/2022;17/04/2022;1641;
2021-22 Term 2 / 1;COR1305;Sprdsheet Modeling & Analytics;;G3;1;MON;08:15;11:30;SCIS1 Seminar Room 2-2;MICHELLE CHEONG;1;10/01/2022;17/04/2022;1642;
2021-22 Term 2 / 1;COR1305;Sprdsheet Modeling & Analytics;;G4;1;TUE;08:15;11:30;SCIS1 Seminar Room 2-2;MICHELLE CHEONG;1;10/01/2022;17/04/2022;1643;
2021-22 Term 2 / 1;COR1305;Sprdsheet Modeling & Analytics;;G5;1;TUE;08:15;11:30;SCIS1 Seminar Room 3-3;MANOJ THULASIDAS;1;10/01/2022;17/04/2022;1644;
2021-22 Term 2 / 1;COR1305;Sprdsheet Modeling & Analytics;;G6;1;WED;08:15;11:30;SCIS1 Seminar Room 2-2;MANOJ THULASIDAS;1;10/01/2022;17/04/2022;1645;
2021-22 Term 2 / 1;COR1305;Sprdsheet Modeling & Analytics;;G7;1;THU;08:15;11:30;SCIS1 Seminar Room 3-2;MANOJ THULASIDAS;1;10/01/2022;17/04/2022;1646;
2021-22 Term 2 / 1;COR1305;Sprdsheet Modeling & Analytics;;G8;1;MON;08:15;11:30;SOE/SCIS2 Seminar Room 2-7;ALDY GUNAWAN;1;10/01/2022;17/04/2022;1647;
2021-22 Term 2 / 1;COR1305;Sprdsheet Modeling & Analytics;;SG82;1;;;;;MA DAN;1;10/01/2022;17/04/2022;2822;
2021-22 Term 2 / 1;COR1307;Accounting for Entrepreneurs;;G1;1;WED;08:15;11:30;SOE/SCIS2 Seminar Room 2-4;YUANTO KUSNADI;1;10/01/2022;17/04/2022;1499;
2021-22 Term 2 / 1;COR1307;Accounting for Entrepreneurs;SMU-X;G2;1;TUE;12:00;15:15;SMUC Active Learning CR 3-3;YUANTO KUSNADI;1;10/01/2022;17/04/2022;1500;
2021-22 Term 2 / 1;COR1307;Accounting for Entrepreneurs;SMU-X;G2;1;TUE;12:00;15:15;SMUC Active Learning CR 3-3;KEVIN LEE;2;10/01/2022;17/04/2022;1500;
2021-22 Term 2 / 1;COR1307;Accounting for Entrepreneurs;;SG81;1;;;;;YUANTO KUSNADI;1;10/01/2022;17/04/2022;2780;
2021-22 Term 2 / 1;COR1701;Critical Thinkg in Real World;;G1;1;MON;12:00;15:15;SOE/SCIS2 Seminar Room 3-10;HAMMERTON MATTHEW;1;10/01/2022;17/04/2022;1672;
2021-22 Term 2 / 1;COR1701;Critical Thinkg in Real World;;G2;1;TUE;12:00;15:15;SOE/SCIS2 Seminar Room 3-10;HAMMERTON MATTHEW;1;10/01/2022;17/04/2022;1673;
2021-22 Term 2 / 1;COR1701;Critical Thinkg in Real World;;G3;1;WED;12:00;15:15;SOE/SCIS2 Seminar Room B1-1;HAMMERTON MATTHEW;1;10/01/2022;17/04/2022;1674;
2021-22 Term 2 / 1;COR1701;Critical Thinkg in Real World;;G4;1;WED;15:30;18:45;SOE/SCIS2 Seminar Room 2-1;TAN SOR HOON;1;10/01/2022;17/04/2022;1675;
2021-22 Term 2 / 1;COR1701;Critical Thinkg in Real World;;G5;1;THU;08:15;11:30;SOE/SCIS2 Seminar Room 5-2;TAN SOR HOON;1;10/01/2022;17/04/2022;1676;
2021-22 Term 2 / 1;COR1701;Critical Thinkg in Real World;;G6;1;WED;08:15;11:30;SOE/SCIS2 Seminar Room 3-8;TAN YOO GUAN;1;10/01/2022;17/04/2022;1740;
2021-22 Term 2 / 1;COR1701;Critical Thinkg in Real World;;G7;1;TUE;08:15;11:30;SOE/SCIS2 Seminar Room 2-4;TAN YOO GUAN;1;10/01/2022;17/04/2022;1905;
2021-22 Term 2 / 1;COR1701;Critical Thinkg in Real World;;G8;1;MON;08:15;11:30;SOE/SCIS2 Seminar Room 3-8;SHANE RYAN;1;10/01/2022;17/04/2022;1906;
2021-22 Term 2 / 1;COR1701;Critical Thinkg in Real World;;G9;1;FRI;08:15;11:30;SOE/SCIS2 Seminar Room 5-2;SOVAN PATRA;1;10/01/2022;17/04/2022;1907;
2021-22 Term 2 / 1;COR1703;Managing in a VUCA Context;;G1;1;MON;08:15;11:30;LKCSB Seminar Room 3-2;DON CHEN JIAQING;1;10/01/2022;17/04/2022;1560;
2021-22 Term 2 / 1;COR1703;Managing in a VUCA Context;;G10;1;TUE;15:30;18:45;LKCSB Seminar Room 3-3;WHITNEY, ZHANG WEI;1;10/01/2022;17/04/2022;1865;
2021-22 Term 2 / 1;COR1703;Managing in a VUCA Context;;G2;1;MON;12:00;15:15;LKCSB Seminar Room 3-2;DON CHEN JIAQING;1;10/01/2022;17/04/2022;1561;
2021-22 Term 2 / 1;COR1703;Managing in a VUCA Context;;G3;1;MON;15:30;18:45;LKCSB Seminar Room 3-2;DON CHEN JIAQING;1;10/01/2022;17/04/2022;1562;
2021-22 Term 2 / 1;COR1703;Managing in a VUCA Context;;G4;1;THU;08:15;11:30;LKCSB Seminar Room 3-10;VENKAT;1;10/01/2022;17/04/2022;1563;
2021-22 Term 2 / 1;COR1703;Managing in a VUCA Context;;G5;1;FRI;08:15;11:30;LKCSB Seminar Room 3-10;VENKAT;1;10/01/2022;17/04/2022;1564;
2021-22 Term 2 / 1;COR1703;Managing in a VUCA Context;;G6;1;FRI;12:00;15:15;LKCSB Seminar Room 3-10;VENKAT;1;10/01/2022;17/04/2022;1565;
2021-22 Term 2 / 1;COR1703;Managing in a VUCA Context;;G7;1;WED;12:00;15:15;LKCSB Seminar Room 3-4;WHITNEY, ZHANG WEI;1;10/01/2022;17/04/2022;1566;
2021-22 Term 2 / 1;COR1703;Managing in a VUCA Context;;G8;1;WED;15:30;18:45;LKCSB Seminar Room 3-4;WHITNEY, ZHANG WEI;1;10/01/2022;17/04/2022;1567;
2021-22 Term 2 / 1;COR1703;Managing in a VUCA Context;;G9;1;TUE;12:00;15:15;LKCSB Seminar Room 3-3;WHITNEY, ZHANG WEI;1;10/01/2022;17/04/2022;1568;
2021-22 Term 2 / 1;COR1703;Managing in a VUCA Context;;SG81;1;;;;;WHITNEY, ZHANG WEI;1;10/01/2022;17/04/2022;2732;
2021-22 Term 2 / 1;COR2001;Community Service;;G1;;;;;;;;;;2152;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G1;1;MON;08:15;11:30;YPHSL Seminar Room 2-05;GIOVANNI KO;1;10/01/2022;17/04/2022;1524;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G10;1;TUE;12:00;15:15;SOE/SCIS2 Seminar Room 2-4;KOSMAS MARINAKIS;1;10/01/2022;17/04/2022;1533;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G11;1;TUE;15:30;18:45;SOE/SCIS2 Seminar Room 2-4;KOSMAS MARINAKIS;1;10/01/2022;17/04/2022;1534;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G12;1;TUE;08:15;11:30;YPHSL Seminar Room 2-05;PEPITO, NONA;1;10/01/2022;17/04/2022;1535;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G13;1;WED;08:15;11:30;SOA Seminar Room 3-1;PEPITO, NONA;1;10/01/2022;17/04/2022;1536;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G14;1;THU;08:15;11:30;YPHSL Seminar Room 2-11;PEPITO, NONA;1;10/01/2022;17/04/2022;1537;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G15;1;WED;08:15;11:30;SOE/SCIS2 Seminar Room 2-10;TAN SWEE LIANG;1;10/01/2022;17/04/2022;1538;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G16;1;WED;12:00;15:15;SOE/SCIS2 Seminar Room 2-10;TAN SWEE LIANG;1;10/01/2022;17/04/2022;1539;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G17;1;THU;08:15;11:30;SOE/SCIS2 Seminar Room 2-4;TAN SWEE LIANG;1;10/01/2022;17/04/2022;1540;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G18;1;WED;15:30;18:45;SOE/SCIS2 Seminar Room 2-8;YANG CHENYING;1;10/01/2022;17/04/2022;1541;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G19;1;TUE;12:00;15:15;SOE/SCIS2 Seminar Room 2-10;YANG CHENYING;1;10/01/2022;17/04/2022;1542;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G2;1;TUE;08:15;11:30;YPHSL Seminar Room 2-15;GIOVANNI KO;1;10/01/2022;17/04/2022;1525;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G20;1;TUE;15:30;18:45;SOE/SCIS2 Seminar Room 2-10;YANG CHENYING;1;10/01/2022;17/04/2022;1543;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G21;1;THU;08:15;11:30;SOE/SCIS2 Seminar Room B1-2;VU HOANG PHUONG QUE;1;10/01/2022;17/04/2022;1544;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G22;1;FRI;08:15;11:30;SOE/SCIS2 Seminar Room 2-10;VU HOANG PHUONG QUE;1;10/01/2022;17/04/2022;1545;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G23;1;FRI;12:00;15:15;SOE/SCIS2 Seminar Room 2-10;VU HOANG PHUONG QUE;1;10/01/2022;17/04/2022;1546;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G24;1;MON;15:30;18:45;SOE/SCIS2 Seminar Room B1-1;WONG FOT CHYI;1;10/01/2022;17/04/2022;1761;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G25;1;WED;15:30;18:45;SOE/SCIS2 Seminar Room 2-5;WONG FOT CHYI;1;10/01/2022;17/04/2022;2057;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G26;1;FRI;12:00;15:15;SOE/SCIS2 Seminar Room 2-5;WONG FOT CHYI;1;10/01/2022;17/04/2022;2312;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G3;1;THU;08:15;11:30;YPHSL Seminar Room 2-01;GIOVANNI KO;1;10/01/2022;17/04/2022;1526;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G4;1;MON;12:00;15:15;SOE/SCIS2 Seminar Room 2-5;BEI HONG;1;10/01/2022;17/04/2022;1527;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G5;1;MON;15:30;18:45;SOE/SCIS2 Seminar Room 2-5;BEI HONG;1;10/01/2022;17/04/2022;1528;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G6;1;THU;12:00;15:15;SOE/SCIS2 Seminar Room 2-10;BEI HONG;1;10/01/2022;17/04/2022;1529;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G7;1;THU;15:30;18:45;SOE/SCIS2 Seminar Room 2-10;BEI HONG;1;10/01/2022;17/04/2022;1530;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G8;1;MON;12:00;15:15;SOE/SCIS2 Seminar Room 2-1;KOSMAS MARINAKIS;1;10/01/2022;17/04/2022;1531;
2021-22 Term 2 / 1;COR2100;Economics and Society;;G9;1;MON;15:30;18:45;SOE/SCIS2 Seminar Room 2-1;KOSMAS MARINAKIS;1;10/01/2022;17/04/2022;1532;
2021-22 Term 2 / 1;COR2100;Economics and Society;;SG81;1;;;;;BEI HONG;1;10/01/2022;17/04/2022;2772;
2021-22 Term 2 / 1;COR2100;Economics and Society;;SG82;1;;;;;GIOVANNI KO;1;10/01/2022;17/04/2022;2773;
2021-22 Term 2 / 1;COR2100;Economics and Society;;SG83;1;;;;;KOSMAS MARINAKIS;1;10/01/2022;17/04/2022;2774;
2021-22 Term 2 / 1;COR2100;Economics and Society;;SG84;1;;;;;PEPITO, NONA;1;10/01/2022;17/04/2022;2775;
2021-22 Term 2 / 1;COR2201;Technology and World Change;;G1;1;THU;08:15;11:30;LKCSB Seminar Room 1-1;RAJAH KUMAR;1;10/01/2022;17/04/2022;1569;
2021-22 Term 2 / 1;COR2201;Technology and World Change;;G2;1;FRI;08:15;11:30;LKCSB Seminar Room 3-6;RAJAH KUMAR;1;10/01/2022;17/04/2022;1570;
2021-22 Term 2 / 1;COR2201;Technology and World Change;;G3;1;TUE;08:15;11:30;LKCSB Seminar Room 2-8;NEO KOK BENG;1;10/01/2022;17/04/2022;1571;
2021-22 Term 2 / 1;COR2201;Technology and World Change;;G4;1;TUE;12:00;15:15;LKCSB Seminar Room 2-8;NEO KOK BENG;1;10/01/2022;17/04/2022;1572;
2021-22 Term 2 / 1;COR2201;Technology and World Change;;G5;1;TUE;15:30;18:45;LKCSB Seminar Room 2-8;NEO KOK BENG;1;10/01/2022;17/04/2022;1573;
2021-22 Term 2 / 1;COR2201;Technology and World Change;;G6;1;THU;08:15;11:30;LKCSB Seminar Room 1-2;PANG ENG FONG;1;10/01/2022;17/04/2022;1574;
2021-22 Term 2 / 1;COR2201;Technology and World Change;;G7;1;THU;12:00;15:15;LKCSB Seminar Room 1-2;PANG ENG FONG;1;10/01/2022;17/04/2022;1866;
2021-22 Term 2 / 1;COR2201;Technology and World Change;;G8;1;MON;08:15;11:30;LKCSB Seminar Room 2-6;NEO KOK BENG;1;10/01/2022;17/04/2022;1867;
2021-22 Term 2 / 1;COR2201;Technology and World Change;;G9;1;MON;12:00;15:15;LKCSB Seminar Room 2-6;PANG ENG FONG;1;10/01/2022;17/04/2022;1868;
2021-22 Term 2 / 1;COR2202;Science, Environment & Empire;;G1;1;MON;12:00;15:15;YPHSL Seminar Room 2-16;FIONA CLARE WILLIAMSON;1;10/01/2022;17/04/2022;1602;
2021-22 Term 2 / 1;COR2202;Science, Environment & Empire;;G2;1;MON;15:30;18:45;YPHSL Seminar Room 2-16;FIONA CLARE WILLIAMSON;1;10/01/2022;17/04/2022;1997;
2021-22 Term 2 / 1;COR2203;CC: Global and Local Solutions;;G1;1;TUE;15:30;18:45;YPHSL Seminar Room 2-05;WINSTON CHOW;1;10/01/2022;17/04/2022;1995;
2021-22 Term 2 / 1;COR2204;STS: Where Sci meets Society;;G1;1;FRI;12:00;15:15;YPHSL Seminar Room 2-05;KSENIA TATARCHENKO;1;10/01/2022;17/04/2022;2291;
2021-22 Term 2 / 1;COR2210;Tech Inno Enhance Urban Sus;SMU-X;G1;1;WED;19:00;22:15;YPHSL Seminar Room 2-05;WINSTON CHOW;1;10/01/2022;17/04/2022;2348;
2021-22 Term 2 / 1;COR2212;Epidemics - Biomedicine;;G48;1;TUE;08:15;11:30;PSR Classroom 1-1;HAESOO PARK;1;10/01/2022;17/04/2022;2292;
2021-22 Term 2 / 1;COR2212;Epidemics - Biomedicine;;G49;1;WED;08:15;11:30;PSR Classroom 1-1;HAESOO PARK;1;10/01/2022;17/04/2022;2015;
2021-22 Term 2 / 1;COR2214;What is this thing;;G1;1;MON;08:15;11:30;YPHSL Seminar Room 2-16;JOSHUA LUCZAK;1;10/01/2022;17/04/2022;2288;
2021-22 Term 2 / 1;COR2214;What is this thing;;G2;1;THU;08:15;11:30;YPHSL Seminar Room 2-05;JOSHUA LUCZAK;1;10/01/2022;17/04/2022;2289;
2021-22 Term 2 / 1;COR2214;What is this thing;;G3;1;FRI;08:15;11:30;YPHSL Seminar Room 3-10;JOSHUA LUCZAK;1;10/01/2022;17/04/2022;2290;
2021-22 Term 2 / 1;COR2217;Situating the Machine;;G1;1;TUE;12:00;15:15;YPHSL Seminar Room 2-16;PATRICK DE OLIVEIRA;1;10/01/2022;17/04/2022;2039;
2021-22 Term 2 / 1;COR2217;Situating the Machine;;G2;1;WED;12:00;15:15;YPHSL Seminar Room 3-10;PATRICK DE OLIVEIRA;1;10/01/2022;17/04/2022;2336;
2021-22 Term 2 / 1;COR2218;Outbreak: Epidemics;;G1;1;THU;12:00;15:15;YPHSL Seminar Room 2-16;PATRICK DE OLIVEIRA;1;10/01/2022;17/04/2022;2037;
2021-22 Term 2 / 1;COR2406;French;;G1;1;MON;15:30;18:45;LKCSB Classroom 3-3;FRANCOIS BRETAULT;1;10/01/2022;17/04/2022;2297;
2021-22 Term 2 / 1;COR2407;Italian;;G1;1;MON;12:00;13:30;SOE/SCIS2 Seminar Room 3-9;FRANCESCA BENVENUTI;1;10/01/2022;17/04/2022;2298;
2021-22 Term 2 / 1;COR2407;Italian;;G1;2;WED;12:00;13:30;SOE/SCIS2 Seminar Room 3-9;FRANCESCA BENVENUTI;1;10/01/2022;17/04/2022;2298;
2021-22 Term 2 / 1;COR2408;Spanish;;G1;1;MON;17:15;18:45;SOE/SCIS2 Seminar Room 3-9;MARIJO ROMERO;1;10/01/2022;17/04/2022;2299;
2021-22 Term 2 / 1;COR2408;Spanish;;G1;2;WED;17:15;18:45;SOE/SCIS2 Seminar Room 3-9;MARIJO ROMERO;1;10/01/2022;17/04/2022;2299;
2021-22 Term 2 / 1;COR2603;SG: Imagining Next 50 Years;SMU-X;G1;1;WED;19:00;22:15;YPHSL Seminar Room 3-10;AIDAN WONG;1;10/01/2022;17/04/2022;1575;
2021-22 Term 2 / 1;COR2603;SG: Imagining Next 50 Years;SMU-X;G2;1;WED;19:00;22:15;YPHSL Seminar Room 3-09;SIN HARNG LUH;1;10/01/2022;17/04/2022;2415;
2021-22 Term 2 / 1;COR2603;SG: Imagining Next 50 Years;SMU-X;G3;1;WED;19:00;22:15;YPHSL Seminar Room 2-04;DANIEL SEAH;1;10/01/2022;17/04/2022;2606;
2021-22 Term 2 / 1;COR2611;Cultural Hist. of Cold War;;G1;1;WED;12:00;15:15;SMUC Active Learning CR 3-2;DARLENE MACHELL ESPENA;1;10/01/2022;17/04/2022;2295;
2021-22 Term 2 / 1;COR2611;Cultural Hist. of Cold War;;G2;1;WED;15:30;18:45;SMUC Active Learning CR 3-2;DARLENE MACHELL ESPENA;1;10/01/2022;17/04/2022;2296;
2021-22 Term 2 / 1;COR2618;Food Cultures;;G49;1;WED;12:00;15:15;PSR Classroom 1-1;AIDAN WONG;1;10/01/2022;17/04/2022;1999;
2021-22 Term 2 / 1;COR2619;Fashioning a Nation;;G1;1;THU;12:00;15:15;YPHSL Seminar Room 2-01;CHRISTINE DUNN HENDERSON;1;10/01/2022;17/04/2022;2293;
2021-22 Term 2 / 1;COR2619;Fashioning a Nation;;G1;1;THU;12:00;15:15;YPHSL Seminar Room 2-01;MAARTJE DE VISSER;2;10/01/2022;17/04/2022;2293;
2021-22 Term 2 / 1;COR2620;Redefining the Third Age;;G1;1;MON;08:15;11:30;LKCSB Seminar Room 1-1;MA KHENG MIN;1;10/01/2022;17/04/2022;2525;
2021-22 Term 2 / 1;COR2623;Tocqueville's Democracy;;G1;1;TUE;12:00;15:15;YPHSL Seminar Room 2-15;CHRISTINE DUNN HENDERSON;1;10/01/2022;17/04/2022;2051;
2021-22 Term 2 / 1;COR2626;Imagining the Self: Literature;;G1;1;FRI;08:15;11:30;YPHSL Seminar Room 2-16;EMILY SOON;1;10/01/2022;17/04/2022;2343;
2021-22 Term 2 / 1;COR2628;Refocusing Wealth and Poverty;;G1;1;THU;15:30;18:45;YPHSL Seminar Room 2-05;AIDAN WONG;1;10/01/2022;17/04/2022;2294;
2021-22 Term 2 / 1;COR2628;Refocusing Wealth and Poverty;;G1;1;THU;15:30;18:45;YPHSL Seminar Room 2-05;GIOVANNI KO;2;10/01/2022;17/04/2022;2294;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G1;1;THU;08:15;11:30;YPHSL Seminar Room 2-04;NGOEI WEN-QING;1;10/01/2022;17/04/2022;1969;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G10;1;WED;15:30;18:45;YPHSL Seminar Room 2-01;SHANE RYAN;1;10/01/2022;17/04/2022;2268;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G11;1;MON;15:30;18:45;YPHSL Seminar Room 2-15;MATHILDE MECHLING;1;10/01/2022;17/04/2022;2269;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G12;1;TUE;15:30;18:45;YPHSL Seminar Room 2-11;MATHILDE MECHLING;1;10/01/2022;17/04/2022;2270;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G13;1;THU;15:30;18:45;YPHSL Seminar Room 2-04;MATHILDE MECHLING;1;10/01/2022;17/04/2022;2271;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G14;1;FRI;08:15;11:30;YPHSL Seminar Room 2-04;LEE HUEY WOON;1;10/01/2022;17/04/2022;2272;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G15;1;FRI;12:00;15:15;YPHSL Seminar Room 2-04;LEE HUEY WOON;1;10/01/2022;17/04/2022;2273;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G16;1;MON;12:00;15:15;YPHSL Seminar Room 3-09;GEORGE WONG;1;10/01/2022;17/04/2022;2275;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G17;1;MON;15:30;18:45;YPHSL Seminar Room 3-09;GEORGE WONG;1;10/01/2022;17/04/2022;2276;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G18;1;THU;12:00;15:15;YPHSL Seminar Room 2-15;GEORGE WONG;1;10/01/2022;17/04/2022;2277;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G19;1;THU;15:30;18:45;YPHSL Seminar Room 2-15;GEORGE WONG;1;10/01/2022;17/04/2022;2278;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G2;1;THU;12:00;15:15;YPHSL Seminar Room 2-04;NGOEI WEN-QING;1;10/01/2022;17/04/2022;1971;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G20;1;MON;12:00;15:15;YPHSL Seminar Room 3-11;SANDEEP SINGH;1;10/01/2022;17/04/2022;2279;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G21;1;TUE;12:00;15:15;YPHSL Seminar Room 3-12;SANDEEP SINGH;1;10/01/2022;17/04/2022;2280;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G22;1;WED;15:30;18:45;YPHSL Seminar Room 3-12;SANDEEP SINGH;1;10/01/2022;17/04/2022;2281;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G23;1;FRI;08:15;11:30;YPHSL Seminar Room 3-12;SANDEEP SINGH;1;10/01/2022;17/04/2022;2282;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G24;1;MON;15:30;18:45;YPHSL Seminar Room 3-02;JOEL GN;1;10/01/2022;17/04/2022;2283;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G25;1;WED;08:15;11:30;YPHSL Seminar Room 2-01;JOEL GN;1;10/01/2022;17/04/2022;2284;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G26;1;FRI;08:15;11:30;YPHSL Seminar Room 2-05;JOEL GN;1;10/01/2022;17/04/2022;2285;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G27;1;TUE;08:15;11:30;YPHSL Seminar Room 3-09;SIN HARNG LUH;1;10/01/2022;17/04/2022;2286;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G28;1;TUE;12:00;15:15;YPHSL Seminar Room 3-09;SIN HARNG LUH;1;10/01/2022;17/04/2022;2287;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G3;1;TUE;15:30;18:45;YPHSL Seminar Room 3-11;TSE, JUSTIN K;1;10/01/2022;17/04/2022;1972;
2021-22 Term 2 / 1;COR3001;Big Questions;War and Peace;G4;1;WED;12:00;15:15;YPHSL Seminar Room 2-15;TSE, JUSTIN K;1;10/01/2022;17/04/2022;1973;
